"Test Results for Recipe KI35 | USPs on PLPs | ALL | CRO-6718"
"Export Date","2026-03-02 17:02:50 UTC+00:00"
"Report Date Range","2026-02-04 07:25:22 UTC+00:00 - 2026-03-02 23:59:59 UTC+00:00"
"Test Type","A/B test"
"Started on","2026-02-04 07:25:22 UTC+00:00"
"Report Segment","All Experience's visitors"
"Order Value Outlier Processing",none
"Products Count Outlier Processing",none

Timestamp,"Variation Id",Event,"Goal Ids",Revenue,"Products Ordered",Browser,Country
1772120502975,1004436128,conversion,1004106427,,,chrome,ZA
1772119670247,1004436127,conversion,1004106427,,,safari,ZA
1772119167383,1004436128,conversion,1004106427,,,chrome,DE
1772117812284,1004436128,conversion,1004106427,,,safari,ZA
1772117349853,1004436127,conversion,1004106427,,,chrome,ZA
1772117189115,1004436127,conversion,1004106427,,,safari,ZA
1772116963250,1004436127,conversion,1004106427,,,chrome,ZA
1772115784166,1004436127,conversion,1004106427,,,chrome,ZA
1772115626194,1004436127,conversion,1004106427,,,chrome,ZA
1772115625415,1004436128,conversion,1004106427,,,chrome,ZA
1772114800303,1004436127,conversion,1004106427,,,chrome,ZA
1772114501401,1004436128,conversion,1004106427,,,safari,SG
1772114185728,1004436128,conversion,1004106427,,,safari,ZA
1772114058692,1004436127,conversion,1004106427,,,edge,ZA
1772113699846,1004436127,conversion,1004106427,,,chrome,NA
1772113639257,1004436127,conversion,1004106427,,,safari,ZA
1772113099684,1004436127,conversion,1004106427,,,chrome,ZA
1772112675617,1004436128,conversion,1004106427,,,chrome,ZA
1772111925026,1004436127,conversion,1004106427,,,chrome,ZA
1772111852790,1004436127,conversion,1004106427,,,chrome,ZA
1772111772238,1004436127,conversion,1004106427,,,edge,ZA
1772109979888,1004436127,conversion,1004106427,,,chrome,ZA
1772107348748,1004436127,conversion,1004106427,,,safari,ZA
1772107134895,1004436128,conversion,1004106427,,,chrome,ZA
1772106904507,1004436128,conversion,1004106427,,,safari,ZA
1772106816995,1004436128,conversion,1004106427,,,chrome,ZA
1772106679451,1004436127,conversion,1004106427,,,safari,ZA
1772106420749,1004436128,conversion,1004106427,,,safari,ZA
1772106321083,1004436128,conversion,1004106427,,,safari,ZA
1772106068070,1004436127,conversion,1004106427,,,chrome,ZA
1772105951423,1004436127,conversion,1004106427,,,chrome,ZA
1772105844751,1004436127,conversion,1004106427,,,chrome,ZA
1772105479423,1004436127,conversion,1004106427,,,firefox,ZA
1772104989056,1004436128,conversion,1004106427,,,chrome,ZA
1772104602508,1004436127,conversion,1004106427,,,safari,ZA
1772104194895,1004436128,conversion,1004106427,,,safari,BE
1772104087149,1004436128,conversion,1004106427,,,edge,ZA
1772103242714,1004436128,conversion,1004106427,,,safari,ZA
1772102713656,1004436128,conversion,1004106427,,,safari,ZA
1772102549994,1004436128,conversion,1004106427,,,chrome,ZA
1772102484679,1004436127,conversion,1004106427,,,chrome,ZA
1772101872679,1004436128,conversion,1004106427,,,safari,ZA
1772101821399,1004436128,conversion,1004106427,,,chrome,ZA
1772101656946,1004436127,conversion,1004106427,,,edge,ZA
1772101064338,1004436128,conversion,1004106427,,,chrome,ZA
1772100774842,1004436127,conversion,1004106427,,,safari,ZA
1772100562267,1004436127,conversion,1004106427,,,safari,ZA
1772100232406,1004436127,conversion,1004106427,,,chrome,ZA
1772100197531,1004436127,conversion,1004106427,,,chrome,ZA
1772100180142,1004436127,conversion,1004106427,,,safari,ZA
1772100031203,1004436127,conversion,1004106427,,,chrome,ZA
1772099947034,1004436127,conversion,1004106427,,,safari,ZA
1772099899678,1004436128,conversion,1004106427,,,safari,ZA
1772099111009,1004436128,conversion,1004106427,,,safari,ZA
1772098631566,1004436128,conversion,1004106427,,,chrome,ZA
1772098563414,1004436127,conversion,1004106427,,,safari,ZA
1772098471296,1004436127,conversion,1004106427,,,chrome,ZA
1772098390932,1004436128,conversion,1004106427,,,chrome,ZA
1772098273881,1004436127,conversion,1004106427,,,chrome,ZA
1772098261435,1004436128,conversion,1004106427,,,chrome,ZA
1772098130533,1004436127,conversion,1004106427,,,safari,ZA
1772098123342,1004436127,conversion,1004106427,,,chrome,MZ
1772098013895,1004436127,conversion,1004106427,,,chrome,ZA
1772097949491,1004436127,conversion,1004106427,,,safari,ZA
1772097942197,1004436128,conversion,1004106427,,,chrome,ZA
1772097790026,1004436128,conversion,1004106427,,,safari,ZA
1772097741073,1004436127,conversion,1004106427,,,safari,ZA
1772097527093,1004436128,conversion,1004106427,,,safari,ZA
1772097390299,1004436127,conversion,1004106427,,,firefox,ZA
1772097268356,1004436127,conversion,1004106427,,,edge,ZA
1772097255549,1004436128,conversion,1004106427,,,safari,ZA
1772097049292,1004436127,conversion,1004106427,,,chrome,ZA
1772096615790,1004436127,conversion,1004106427,,,edge,ZA
1772096513735,1004436128,conversion,1004106427,,,edge,ZA
1772096439623,1004436128,conversion,1004106427,,,chrome,ZA
1772095963137,1004436127,conversion,1004106427,,,chrome,ZA
1772095682755,1004436128,conversion,1004106427,,,safari,ZA
1772095389264,1004436127,conversion,1004106427,,,safari,ZA
1772095108298,1004436127,conversion,1004106427,,,safari,ZA
1772094941321,1004436127,conversion,1004106427,,,safari,ZA
1772094564478,1004436128,conversion,1004106427,,,safari,ZA
1772094461875,1004436127,conversion,1004106427,,,edge,ZA
1772093952378,1004436127,conversion,1004106427,,,edge,ZA
1772093374960,1004436127,conversion,1004106427,,,safari,ZA
1772093279591,1004436127,conversion,1004106427,,,chrome,ZA
1772093247926,1004436127,conversion,1004106427,,,chrome,ZA
1772093212676,1004436127,conversion,1004106427,,,edge,ZA
1772093200308,1004436127,conversion,1004106427,,,chrome,ZA
1772093173685,1004436128,conversion,1004106427,,,chrome,ZA
1772093106547,1004436127,conversion,1004106427,,,chrome,ZA
1772093095076,1004436128,conversion,1004106427,,,safari,ZA
1772093064204,1004436127,conversion,1004106427,,,chrome,ZA
1772092182806,1004436127,conversion,1004106427,,,safari,ZA
1772092018387,1004436127,conversion,1004106427,,,chrome,ZA
1772091599592,1004436128,conversion,1004106427,,,edge,ZA
1772090955220,1004436128,conversion,1004106427,,,chrome,ZA
1772090914693,1004436127,conversion,1004106427,,,chrome,ZA
1772090845557,1004436127,conversion,1004106427,,,chrome,ZA
1772090332494,1004436128,conversion,1004106427,,,chrome,ZA
1772090308295,1004436127,conversion,1004106427,,,chrome,ZA
1772090107792,1004436128,conversion,1004106427,,,safari,ZA
1772090002923,1004436128,conversion,1004106427,,,chrome,ZA
1772089815926,1004436127,conversion,1004106427,,,chrome,ZA
1772089546193,1004436127,conversion,1004106427,,,chrome,ZA
1772088819235,1004436127,conversion,1004106427,,,safari,ZA
1772088733892,1004436128,conversion,1004106427,,,safari,ZA
1772088355137,1004436128,conversion,1004106427,,,safari,ZA
1772087578365,1004436127,conversion,1004106427,,,chrome,ZA
1772086891722,1004436128,conversion,1004106427,,,chrome,ZA
1772085553848,1004436128,conversion,1004106427,,,safari,ZA
1772085143805,1004436127,conversion,1004106427,,,edge,ZA
1772084893578,1004436127,conversion,1004106427,,,chrome,ZA
1772084750222,1004436127,conversion,1004106427,,,safari,ZA
1772081259477,1004436128,conversion,1004106427,,,firefox,ZA
1772081084579,1004436128,conversion,1004106427,,,chrome,ZA
1772079792745,1004436127,conversion,1004106427,,,chrome,ZA
1772079206874,1004436127,conversion,1004106427,,,chrome,ZA
1772079021726,1004436128,conversion,1004106427,,,safari,ZA
1772065901167,1004436128,conversion,1004106427,,,safari,ZA
1772056832441,1004436128,conversion,1004106427,,,chrome,ZA
1772053748777,1004436128,conversion,1004106427,,,safari,ZA
1772052610155,1004436127,conversion,1004106427,,,chrome,ZA
1772051911378,1004436127,conversion,1004106427,,,safari,ZA
1772051065016,1004436128,conversion,1004106427,,,safari,ZA
1772050805142,1004436127,conversion,1004106427,,,safari,ZA
1772050068473,1004436127,conversion,1004106427,,,chrome,ZA
1772049194040,1004436128,conversion,1004106427,,,safari,ZA
1772048248350,1004436128,conversion,1004106427,,,chrome,ZA
1772047344242,1004436128,conversion,1004106427,,,chrome,ZA
1772047279814,1004436128,conversion,1004106427,,,safari,ZA
1772046507878,1004436127,conversion,1004106427,,,safari,ZA
1772046367425,1004436127,conversion,1004106427,,,chrome,ZA
1772046354777,1004436128,conversion,1004106427,,,chrome,ZA
1772045405010,1004436128,conversion,1004106427,,,safari,ZA
1772045241651,1004436127,conversion,1004106427,,,safari,ZA
1772045038553,1004436128,conversion,1004106427,,,safari,ZA
1772044706175,1004436127,conversion,1004106427,,,chrome,ZA
1772044110336,1004436128,conversion,1004106427,,,safari,ZA
1772043915391,1004436127,conversion,1004106427,,,safari,ZA
1772043711686,1004436127,conversion,1004106427,,,safari,ZA
1772043498680,1004436128,conversion,1004106427,,,safari,ZA
1772042935383,1004436128,conversion,1004106427,,,chrome,ZA
1772041902887,1004436128,conversion,1004106427,,,chrome,ZA
1772041558012,1004436128,conversion,1004106427,,,chrome,ZA
1772041108137,1004436127,conversion,1004106427,,,safari,ZA
1772041057372,1004436128,conversion,1004106427,,,chrome,ZA
1772040727548,1004436128,conversion,1004106427,,,chrome,ZA
1772040431424,1004436128,conversion,1004106427,,,safari,ZA
1772039814883,1004436128,conversion,1004106427,,,chrome,ZA
1772039439920,1004436127,conversion,1004106427,,,chrome,ZA
1772039177437,1004436127,conversion,1004106427,,,safari,ZA
1772039164323,1004436127,conversion,1004106427,,,safari,ZA
1772038953390,1004436127,conversion,1004106427,,,safari,ZA
1772038378187,1004436128,conversion,1004106427,,,safari,ZA
1772037460413,1004436128,conversion,1004106427,,,safari,ZA
1772035844336,1004436127,conversion,1004106427,,,safari,ZA
1772035755511,1004436128,conversion,1004106427,,,chrome,ZA
1772034525212,1004436127,conversion,1004106427,,,safari,ZA
1772033936122,1004436128,conversion,1004106427,,,chrome,ZA
1772033862134,1004436128,conversion,1004106427,,,chrome,ZA
1772033594913,1004436128,conversion,1004106427,,,safari,ZA
1772032803880,1004436127,conversion,1004106427,,,safari,ZA
1772032051729,1004436127,conversion,1004106427,,,safari,ZA
1772031919158,1004436127,conversion,1004106427,,,edge,GB
1772031522653,1004436127,conversion,1004106427,,,safari,ZA
1772030105839,1004436127,conversion,1004106427,,,firefox,ZA
1772029850886,1004436127,conversion,1004106427,,,chrome,ZA
1772029662245,1004436127,conversion,1004106427,,,chrome,ZA
1772029595428,1004436127,conversion,1004106427,,,chrome,ZA
1772029445401,1004436127,conversion,1004106427,,,safari,ZA
1772029438269,1004436127,conversion,1004106427,,,safari,ZA
1772029296318,1004436128,conversion,1004106427,,,safari,ZA
1772029062415,1004436127,conversion,1004106427,,,safari,GB
1772028521173,1004436127,conversion,1004106427,,,chrome,ZA
1772028339203,1004436127,conversion,1004106427,,,chrome,ZA
1772028310635,1004436127,conversion,1004106427,,,chrome,ZA
1772027713910,1004436128,conversion,1004106427,,,safari,ZA
1772027476545,1004436127,conversion,1004106427,,,chrome,ZA
1772026983408,1004436128,conversion,1004106427,,,chrome,ZA
1772026712813,1004436127,conversion,1004106427,,,chrome,ZA
1772026521866,1004436127,conversion,1004106427,,,safari,ZA
1772026301951,1004436128,conversion,1004106427,,,edge,ZA
1772026171496,1004436128,conversion,1004106427,,,chrome,ZA
1772025029160,1004436127,conversion,1004106427,,,safari,ZA
1772024862655,1004436127,conversion,1004106427,,,chrome,ZA
1772024192101,1004436128,conversion,1004106427,,,safari,ZA
1772023584442,1004436127,conversion,1004106427,,,safari,ZA
1772023104606,1004436127,conversion,1004106427,,,safari,ZA
1772022202411,1004436127,conversion,1004106427,,,chrome,ZA
1772022032257,1004436128,conversion,1004106427,,,safari,ZA
1772021922876,1004436128,conversion,1004106427,,,safari,ZA
1772021275086,1004436127,conversion,1004106427,,,safari,NA
1772020655380,1004436128,conversion,1004106427,,,safari,ZA
1772020508206,1004436128,conversion,1004106427,,,chrome,ZA
1772020456432,1004436128,conversion,1004106427,,,chrome,ZA
1772020331378,1004436128,conversion,1004106427,,,chrome,ZA
1772019790512,1004436128,conversion,1004106427,,,safari,ZA
1772019564834,1004436128,conversion,1004106427,,,safari,ZA
1772019364023,1004436128,conversion,1004106427,,,chrome,ZA
1772019113643,1004436128,conversion,1004106427,,,chrome,ZA
1772019110836,1004436128,conversion,1004106427,,,edge,ZA
1772018378332,1004436128,conversion,1004106427,,,safari,ZA
1772018156414,1004436127,conversion,1004106427,,,safari,ZA
1772017768078,1004436128,conversion,1004106427,,,chrome,FR
1772017490635,1004436128,conversion,1004106427,,,safari,ZA
1772016973196,1004436128,conversion,1004106427,,,chrome,ZA
1772016205016,1004436128,conversion,1004106427,,,chrome,ZA
1772016121327,1004436127,conversion,1004106427,,,safari,ZA
1772016047257,1004436128,conversion,1004106427,,,chrome,ZA
1772016032202,1004436127,conversion,1004106427,,,chrome,ZA
1772015135826,1004436127,conversion,1004106427,,,chrome,ZA
1772015037011,1004436128,conversion,1004106427,,,chrome,ZA
1772014969167,1004436127,conversion,1004106427,,,chrome,ZA
1772014968850,1004436128,conversion,1004106427,,,chrome,ZA
1772014928395,1004436127,conversion,1004106427,,,safari,ZA
1772014910186,1004436128,conversion,1004106427,,,safari,ZA
1772014637574,1004436127,conversion,1004106427,,,firefox,ZA
1772014551649,1004436128,conversion,1004106427,,,chrome,ZA
1772014231563,1004436128,conversion,1004106427,,,edge,ZA
1772014179008,1004436128,conversion,1004106427,,,safari,ZA
1772014161118,1004436128,conversion,1004106427,,,safari,ZA
1772014103472,1004436128,conversion,1004106427,,,chrome,ZA
1772014049448,1004436128,conversion,1004106427,,,chrome,ZA
1772013946457,1004436128,conversion,1004106427,,,chrome,ZA
1772013629633,1004436127,conversion,1004106427,,,chrome,ZA
1772013483205,1004436127,conversion,1004106427,,,chrome,ZA
1772013464897,1004436127,conversion,1004106427,,,chrome,ZA
1772012243854,1004436128,conversion,1004106427,,,chrome,ZA
1772012005028,1004436127,conversion,1004106427,,,safari,ZA
1772011674334,1004436127,conversion,1004106427,,,chrome,ZA
1772011656914,1004436128,conversion,1004106427,,,safari,ZA
1772011299735,1004436128,conversion,1004106427,,,safari,ZA
1772011236424,1004436128,conversion,1004106427,,,chrome,ZA
1772011028792,1004436128,conversion,1004106427,,,edge,ZA
1772010905786,1004436128,conversion,1004106427,,,chrome,AT
1772010824031,1004436127,conversion,1004106427,,,chrome,ZA
1772009885841,1004436128,conversion,1004106427,,,chrome,ZA
1772009789697,1004436127,conversion,1004106427,,,chrome,ZA
1772009501071,1004436127,conversion,1004106427,,,chrome,ZA
1772008702308,1004436127,conversion,1004106427,,,edge,ZA
1772008651013,1004436127,conversion,1004106427,,,chrome,ZA
1772008562767,1004436128,conversion,1004106427,,,edge,ZA
1772008423409,1004436127,conversion,1004106427,,,safari,ZA
1772008384489,1004436127,conversion,1004106427,,,safari,ZA
1772008259925,1004436127,conversion,1004106427,,,chrome,ZA
1772008054634,1004436128,conversion,1004106427,,,chrome,ZA
1772008038321,1004436128,conversion,1004106427,,,chrome,ZA
1772007539746,1004436128,conversion,1004106427,,,safari,ZA
1772007062831,1004436127,conversion,1004106427,,,chrome,ZA
1772006900483,1004436128,conversion,1004106427,,,chrome,ZA
1772006869377,1004436128,conversion,1004106427,,,safari,ZA
1772006708697,1004436128,conversion,1004106427,,,safari,ZA
1772006675374,1004436128,conversion,1004106427,,,chrome,ZA
1772006655139,1004436127,conversion,1004106427,,,chrome,ZA
1772006392789,1004436127,conversion,1004106427,,,safari,ZA
1772006243082,1004436128,conversion,1004106427,,,firefox,ZA
1772006176267,1004436127,conversion,1004106427,,,firefox,ZA
1772006161499,1004436127,conversion,1004106427,,,edge,ZA
1772006068501,1004436128,conversion,1004106427,,,chrome,ZA
1772006015143,1004436127,conversion,1004106427,,,chrome,ZA
1772005789829,1004436128,conversion,1004106427,,,safari,ZA
1772005666849,1004436127,conversion,1004106427,,,chrome,ZA
1772005656949,1004436127,conversion,1004106427,,,chrome,ZA
1772005575704,1004436127,conversion,1004106427,,,edge,ZA
1772005518625,1004436128,conversion,1004106427,,,chrome,ZA
1772005355003,1004436128,conversion,1004106427,,,chrome,ZA
1772005069108,1004436127,conversion,1004106427,,,chrome,GB
1772004984229,1004436128,conversion,1004106427,,,chrome,ZA
1772004853204,1004436127,conversion,1004106427,,,chrome,ZA
1772004791633,1004436127,conversion,1004106427,,,safari,ZA
1772004631967,1004436127,conversion,1004106427,,,chrome,ZA
1772004546467,1004436127,conversion,1004106427,,,chrome,ZA
1772004420000,1004436128,conversion,1004106427,,,chrome,ZA
1772004260816,1004436127,conversion,1004106427,,,chrome,ZA
1772004205363,1004436127,conversion,1004106427,,,chrome,ZA
1772003850959,1004436128,conversion,1004106427,,,safari,ZA
1772003721339,1004436127,conversion,1004106427,,,safari,ZA
1772002769534,1004436127,conversion,1004106427,,,chrome,ZA
1772002020217,1004436128,conversion,1004106427,,,safari,ZA
1772001261039,1004436128,conversion,1004106427,,,chrome,ZA
1772001258838,1004436127,conversion,1004106427,,,chrome,ZA
1771999646187,1004436127,conversion,1004106427,,,chrome,ZA
1771997192226,1004436128,conversion,1004106427,,,chrome,US
1771996144295,1004436127,conversion,1004106427,,,chrome,ZA
1771995755042,1004436128,conversion,1004106427,,,chrome,US
1771995593314,1004436128,conversion,1004106427,,,chrome,ZA
1771995569624,1004436127,conversion,1004106427,,,safari,ZA
1771995124272,1004436127,conversion,1004106427,,,safari,ZA
1771994669936,1004436127,conversion,1004106427,,,chrome,ZA
1771989312766,1004436128,conversion,1004106427,,,safari,NZ
1771980468877,1004436127,conversion,1004106427,,,safari,AU
1771966170587,1004436127,conversion,1004106427,,,safari,ZA
1771966067502,1004436128,conversion,1004106427,,,safari,ZA
1771964794893,1004436128,conversion,1004106427,,,chrome,ZA
1771963883073,1004436128,conversion,1004106427,,,edge,ZA
1771963169373,1004436128,conversion,1004106427,,,chrome,ZA
1771962734773,1004436128,conversion,1004106427,,,safari,ZA
1771962604835,1004436127,conversion,1004106427,,,safari,ZA
1771962247236,1004436128,conversion,1004106427,,,chrome,ZA
1771962113865,1004436127,conversion,1004106427,,,safari,ZA
1771960482138,1004436127,conversion,1004106427,,,chrome,ZA
1771960444544,1004436128,conversion,1004106427,,,chrome,ZA
1771960161234,1004436128,conversion,1004106427,,,edge,ZA
1771960021630,1004436128,conversion,1004106427,,,safari,ZA
1771959991866,1004436127,conversion,1004106427,,,safari,ZA
1771959070926,1004436128,conversion,1004106427,,,chrome,ZA
1771958716911,1004436128,conversion,1004106427,,,safari,ZA
1771958626015,1004436127,conversion,1004106427,,,chrome,ZA
1771958377239,1004436127,conversion,1004106427,,,safari,ZA
1771958348971,1004436128,conversion,1004106427,,,safari,ZA
1771957936007,1004436128,conversion,1004106427,,,firefox,ZA
1771955694213,1004436128,conversion,1004106427,,,safari,ZA
1771955540370,1004436127,conversion,1004106427,,,safari,ZA
1771955267729,1004436127,conversion,1004106427,,,safari,ZA
1771955205022,1004436128,conversion,1004106427,,,safari,ZA
1771954489099,1004436128,conversion,1004106427,,,edge,ZA
1771952733183,1004436128,conversion,1004106427,,,chrome,ZA
1771952656742,1004436127,conversion,1004106427,,,chrome,ZA
1771951805307,1004436127,conversion,1004106427,,,edge,ZA
1771951665881,1004436127,conversion,1004106427,,,safari,ZA
1771951504946,1004436128,conversion,1004106427,,,safari,ZA
1771950913902,1004436128,conversion,1004106427,,,safari,ZA
1771950304729,1004436127,conversion,1004106427,,,chrome,ZA
1771949918628,1004436127,conversion,1004106427,,,edge,ZA
1771948951251,1004436127,conversion,1004106427,,,chrome,ZA
1771948380637,1004436127,conversion,1004106427,,,chrome,ZA
1771948206400,1004436127,conversion,1004106427,,,safari,AE
1771947841951,1004436128,conversion,1004106427,,,chrome,ZA
1771947402380,1004436127,conversion,1004106427,,,chrome,ZA
1771945654602,1004436127,conversion,1004106427,,,chrome,ZA
1771945045924,1004436127,conversion,1004106427,,,chrome,ZA
1771944896340,1004436127,conversion,1004106427,,,safari,ZA
1771943965923,1004436128,conversion,1004106427,,,chrome,ZA
1771943268026,1004436128,conversion,1004106427,,,chrome,ZA
1771943136637,1004436128,conversion,1004106427,,,chrome,ZA
1771942873845,1004436127,conversion,1004106427,,,chrome,ZA
1771942064216,1004436127,conversion,1004106427,,,safari,ZA
1771941881715,1004436128,conversion,1004106427,,,edge,ZA
1771941874742,1004436128,conversion,1004106427,,,safari,ZA
1771941169901,1004436128,conversion,1004106427,,,chrome,ZA
1771941092658,1004436128,conversion,1004106427,,,safari,ZA
1771940914629,1004436127,conversion,1004106427,,,chrome,ZA
1771940847462,1004436128,conversion,1004106427,,,chrome,ZA
1771940412418,1004436128,conversion,1004106427,,,firefox,ZA
1771939315046,1004436128,conversion,1004106427,,,safari,ZA
1771939290110,1004436128,conversion,1004106427,,,edge,ZA
1771938971716,1004436128,conversion,1004106427,,,chrome,ZA
1771937860087,1004436127,conversion,1004106427,,,safari,ZA
1771937496968,1004436128,conversion,1004106427,,,safari,ZA
1771937473636,1004436127,conversion,1004106427,,,chrome,ZA
1771936513689,1004436128,conversion,1004106427,,,chrome,ZA
1771936292275,1004436127,conversion,1004106427,,,chrome,ZA
1771936288249,1004436127,conversion,1004106427,,,safari,ZA
1771936190430,1004436128,conversion,1004106427,,,safari,ZA
1771935997779,1004436127,conversion,1004106427,,,chrome,ZA
1771935794856,1004436128,conversion,1004106427,,,safari,ZA
1771934372011,1004436128,conversion,1004106427,,,chrome,ZA
1771933965150,1004436127,conversion,1004106427,,,chrome,ZA
1771933911091,1004436128,conversion,1004106427,,,safari,ZA
1771933785733,1004436128,conversion,1004106427,,,safari,ZA
1771933741192,1004436127,conversion,1004106427,,,chrome,ZA
1771933482416,1004436127,conversion,1004106427,,,chrome,ZA
1771933214659,1004436128,conversion,1004106427,,,chrome,ZA
1771933213733,1004436128,conversion,1004106427,,,safari,ZA
1771933186395,1004436127,conversion,1004106427,,,safari,ZA
1771933099484,1004436127,conversion,1004106427,,,safari,ZA
1771932942391,1004436127,conversion,1004106427,,,chrome,ZA
1771932798909,1004436127,conversion,1004106427,,,chrome,ZA
1771932652833,1004436128,conversion,1004106427,,,safari,ZA
1771932430046,1004436128,conversion,1004106427,,,chrome,ZA
1771932367446,1004436127,conversion,1004106427,,,chrome,ZA
1771932344337,1004436127,conversion,1004106427,,,edge,ZA
1771932312952,1004436127,conversion,1004106427,,,chrome,ZA
1771932305138,1004436127,conversion,1004106427,,,chrome,ZA
1771932258828,1004436128,conversion,1004106427,,,safari,ZA
1771932234363,1004436128,conversion,1004106427,,,chrome,ZA
1771932233865,1004436128,conversion,1004106427,,,safari,ZA
1771932179537,1004436128,conversion,1004106427,,,safari,ZA
1771932157286,1004436127,conversion,1004106427,,,firefox,ZA
1771932057780,1004436127,conversion,1004106427,,,safari,ZA
1771932055852,1004436128,conversion,1004106427,,,safari,ZA
1771932031798,1004436127,conversion,1004106427,,,firefox,ZA
1771932022737,1004436128,conversion,1004106427,,,safari,ZA
1771931980528,1004436127,conversion,1004106427,,,chrome,ZA
1771931948100,1004436127,conversion,1004106427,,,chrome,ZA
1771931935144,1004436127,conversion,1004106427,,,safari,ZA
1771931902447,1004436128,conversion,1004106427,,,edge,ZA
1771931880383,1004436127,conversion,1004106427,,,safari,ZA
1771931822280,1004436127,conversion,1004106427,,,safari,ZA
1771931797806,1004436128,conversion,1004106427,,,safari,ZA
1771931673782,1004436128,conversion,1004106427,,,safari,ZA
1771931668794,1004436128,conversion,1004106427,,,safari,ZA
1771931645048,1004436127,conversion,1004106427,,,safari,ZA
1771931601778,1004436128,conversion,1004106427,,,chrome,ZA
1771931600403,1004436127,conversion,1004106427,,,safari,ZA
1771931586862,1004436127,conversion,1004106427,,,safari,ZA
1771931581217,1004436127,conversion,1004106427,,,chrome,ZA
1771931508005,1004436128,conversion,1004106427,,,chrome,ZA
1771931353625,1004436127,conversion,1004106427,,,safari,ZA
1771931259277,1004436127,conversion,1004106427,,,chrome,ZA
1771931244107,1004436128,conversion,1004106427,,,chrome,ZA
1771931210877,1004436128,conversion,1004106427,,,chrome,ZA
1771931189591,1004436128,conversion,1004106427,,,safari,ZA
1771931143321,1004436127,conversion,1004106427,,,chrome,ZA
1771931127998,1004436127,conversion,1004106427,,,chrome,ZA
1771931096524,1004436128,conversion,1004106427,,,chrome,ZA
1771930995913,1004436128,conversion,1004106427,,,chrome,ZA
1771930753692,1004436127,conversion,1004106427,,,chrome,ZA
1771930739003,1004436127,conversion,1004106427,,,chrome,ZA
1771930499689,1004436127,conversion,1004106427,,,chrome,ZA
1771930345179,1004436127,conversion,1004106427,,,chrome,ZA
1771930008430,1004436127,conversion,1004106427,,,chrome,ZA
1771929091733,1004436128,conversion,1004106427,,,chrome,ZA
1771929061994,1004436128,conversion,1004106427,,,chrome,BD
1771928878058,1004436128,conversion,1004106427,,,chrome,ZA
1771928875458,1004436127,conversion,1004106427,,,safari,ZA
1771928728918,1004436128,conversion,1004106427,,,safari,ZA
1771928656118,1004436127,conversion,1004106427,,,edge,ZA
1771928554143,1004436128,conversion,1004106427,,,chrome,ZA
1771928213861,1004436127,conversion,1004106427,,,edge,ZA
1771927425751,1004436127,conversion,1004106427,,,chrome,ZA
1771927274951,1004436128,conversion,1004106427,,,safari,ZA
1771926832080,1004436128,conversion,1004106427,,,chrome,BD
1771926682970,1004436128,conversion,1004106427,,,chrome,ZA
1771926642903,1004436128,conversion,1004106427,,,safari,ZA
1771334690680,1004436127,conversion,1004106427,,,safari,ZA
1771334622476,1004436128,conversion,1004106427,,,chrome,ZA
1771334016849,1004436127,conversion,1004106427,,,chrome,ZA
1771333343855,1004436128,conversion,1004106427,,,chrome,ZA
1771333240823,1004436128,conversion,1004106427,,,safari,IN
1771332873096,1004436127,conversion,1004106427,,,safari,ZA
1771332586431,1004436127,conversion,1004106427,,,chrome,ZA
1771332560181,1004436127,conversion,1004106427,,,chrome,ZA
1771331830631,1004436127,conversion,1004106427,,,chrome,ZA
1771331190504,1004436128,conversion,1004106427,,,safari,ZA
1771330512103,1004436127,conversion,1004106427,,,chrome,ZA
1771330427411,1004436127,conversion,1004106427,,,chrome,ZA
1771330355739,1004436128,conversion,1004106427,,,safari,ZA
1771330345081,1004436127,conversion,1004106427,,,chrome,ZA
1771329982927,1004436128,conversion,1004106427,,,chrome,ZA
1771328938027,1004436128,conversion,1004106427,,,chrome,ZA
1771328844724,1004436127,conversion,1004106427,,,chrome,ZA
1771328795748,1004436128,conversion,1004106427,,,chrome,ZA
1771328743197,1004436128,conversion,1004106427,,,safari,ZA
1771328682958,1004436127,conversion,1004106427,,,chrome,ZA
1771328476804,1004436128,conversion,1004106427,,,chrome,ZA
1771328373374,1004436128,conversion,1004106427,,,chrome,ZA
1771328104325,1004436128,conversion,1004106427,,,chrome,ZA
1771328099778,1004436127,conversion,1004106427,,,safari,ZA
1771328089856,1004436127,conversion,1004106427,,,safari,ZA
1771327995035,1004436127,conversion,1004106427,,,chrome,ZA
1771327960885,1004436127,conversion,1004106427,,,chrome,ZA
1771327927296,1004436128,conversion,1004106427,,,chrome,ZA
1771327616693,1004436128,conversion,1004106427,,,chrome,ZA
1771327548598,1004436127,conversion,1004106427,,,chrome,ZA
1771327500295,1004436127,conversion,1004106427,,,chrome,ZA
1771327433753,1004436128,conversion,1004106427,,,chrome,ZA
1771327332771,1004436128,conversion,1004106427,,,safari,ZA
1771327325115,1004436128,conversion,1004106427,,,chrome,ZA
1771327125673,1004436127,conversion,1004106427,,,chrome,ZA
1771327071284,1004436127,conversion,1004106427,,,safari,ZA
1771326995783,1004436127,conversion,1004106427,,,chrome,ZA
1771326985641,1004436127,conversion,1004106427,,,chrome,ZA
1771326984203,1004436127,conversion,1004106427,,,safari,ZA
1771326983463,1004436128,conversion,1004106427,,,safari,ZA
1771326941308,1004436128,conversion,1004106427,,,chrome,ZA
